,place_name,place_category_detail,comment_user,comment_star,comment_time,comment_content
136,어니언 안국점,카페,엔하,80,2022.02.06.,"친절하시고 빵도 음료도 맛있지만
눈내리는날 유리너머 조용히 내리는 하얀 눈을 보고 있으면 마음이 차분해지는.."
137,어니언 안국점,카페,당돌한얼음,80,2022.02.04.,빵 맛있던데여? 가지피자 빵 탁월해요 이쁘기만한 곳 천지인 익선 안국에서 요정도면 훌륭
138,어니언 안국점,카페,맛좔,100,2022.02.04.,빵 비싼데 맛있어요
139,어니언 안국점,카페,믹,60,2022.02.02.,
140,어니언 안국점,카페,브로콜리,80,2022.01.26.,"분위기 진짜 좋아요!! 좌식인 것도 매력적이네용 근데 늦게 가서 그런건지 빵이 다 팔리고 없더라구요! 빨리 가셔야 합니당T-T 커피는 역시나 맛있고 빵은 쏘쏘,..? 몇 개는 맛있고 몇 개는 별로여서 잘 골라드세용~!"
141,어니언 안국점,카페,리뷰조작하는곳1점주느라평점낮음,80,2022.01.20.,"1. 토요일오후 4-5시 기준 30분 정도 대기했지만, 안내 전용 직원이 있었고 친절해서 좋았다. 체계적으로 대기 가능. 앉아서도 대기 가능. 기다리면서 열심히 일하는 대여섯명의 직원들 구경 및 커피와 빵 냄새를 맡다보면 어느새 내 차례.

2. 아이스 아메리카노, 플랫화이트 및 빵 네개 먹었다. 커피는 맛이 별로였다. 다음에 온다면 그냥 아메리카노만 먹을듯. 빵은 대체로 5,000~6,000원 선이었고 생각보다 맛있었다. 먹물피자빵(?), 검은색소보루뿌려진크림빵, 버터소금빵, 고구마카스타드빵(?) 다 맛있었다. 다음엔 다른 빵 먹어봐야지. (다른 사람들보니 딸기타르트 같은 거 많이 먹던데 궁금하다.)

3. 사람이 많긴 하지만 좌석끼리 엄청 가깝지는 않아서 좋았다. 근데 의자가 낮아서 오래앉아있기에는 불편했다. 화장실은 평범. 좌식자리도 많이 보이던데 어떤느낌일지... 자리가 빠지면 즉시 청소를 하는 직원들을 보아 기본은 하는 듯하다. 천장을 보니 정말 오래된 한옥같아서 좋았다. 이정도 규모의 한옥카페가 서울에도 있었다는게 놀라웠고 전주나 경주에 온 것만 같았다. 

재방문의사는 있지만 커피맛을 좀 더 개선했으면 좋겠다.
더보기"
142,어니언 안국점,카페,jjjj,40,2022.01.20.,"기대를 품고 방문했는데 실망을 많이 했습니다ㅜㅜ
카페는 넓은 거 같은데 코로롱 때문인지 추워서인지 자리를 많이 치워놨고, 빵 종류도 생각한것보다 많이 없어서 고르는데 애먹었어요
명란아보카도바게트는 먹을만했어요
문제는 저 하얀빵이 젤 잘 나간다고 들어서 시켰는데 이건 대체 무슨 맛인지... 그냥 설탕 잔뜩 뿌린 안에는 아무것도 없는 딱딱한 공갈빵
그리고 한옥 안이 진짜진짜 추워서 커피가 5분만에 다 식었네요ㅠㅠ 
직원분들이 추운데도 꽤 친절히 응대해주신점은 좋았으나 재방문은 글쎄요...
더보기"
143,어니언 안국점,카페,hxyz,80,2022.01.04.,허니매생이감태빵이 굉장히 맛있었고 커피는 평범했다 (개인적으로 커피 맛을 잘 모름..) 사람이 엄청 많긴 하지만 한옥 공간과 분위기가 좋아서 한 번쯤 가볼만 한 것 같다
144,어니언 안국점,카페,jae,60,2021.12.26.,"빵 맛이 좀 아쉬워요
직원분들은 굉장히 친절하십니다
또 아쉬운점은 몇몇 자리는 너무 추워요"
145,어니언 안국점,카페,춘식이,100,2021.12.26.,드립커피 진짜 최고 빵도 괜찮음
146,어니언 안국점,카페,흠식이,80,2021.12.26.,웨이팅만 없다면 빵도 커피도 좋다
147,어니언 안국점,카페,끼얏호우,100,2021.12.24.,"밤라떼 생각보다 덜 달고 맛있었음
직원분들이 상당히 친절하심
분위기 좋음 근데 핫플이라 그런지 사람이 짱많음"
148,어니언 안국점,카페,짱구는목말라,100,2021.12.15.,"빵 맛없냐구요? 아니언, 뚱인데요?"
149,어니언 안국점,카페,강여사,40,2021.12.03.,"직원분들은 너무 친절했고 한옥카페라 이뻣습니다
하지만... 카페란 자고로 음료와 디저트가 맛있어야되는데ㅠㅜ 드셔보고 레시피 만든거 맞죠??ㅠㅜ
아이스초코. 밤라떼
흰색가루 올라가있는빵(그나마괜찮았어요)카라멜케익
먹었습니다
더보기"
150,어니언 안국점,카페,김선미,100,2021.11.28.,"공주밤빵이랑 감태빵 맛있어요^^ 
밤빵에는 밤이 한가득 있습니다. 

직원분들이 정말 친절하세요. 

제가 실수로 유리에 부딪혀 커피가 바닥에 쏟아졌는데 바로 처리해주시고 빵과 음료도 무료로 다시 주셨어요. 계속 괜찮은지 확인하시구요. 

혹시 이 글 읽으실지는 모르겠지만 
정말 감사합니다^^
더보기"
151,어니언 안국점,카페,초코,100,2021.11.24.,"혼자카페도 나쁘지않았던 곳
그래도 주변에는 커플이나 모임사람들 대부분
시그니처빵은 기대안하고먹으면 맛있고
초코스콘이 너무단데 바삭해서 좋았어요
직원분들 친절하셔서 기분좋게 다녀가요
더보기"
152,어니언 안국점,카페,옥탑방,60,2021.11.14.,"빵 음료 평범
한번쯤 가볼만한 한옥 카페"
153,어니언 안국점,카페,Bilal 비랄,100,2021.11.10.,
154,어니언 안국점,카페,냠냠,60,2021.11.06.,
155,어니언 안국점,카페,최석원,100,2021.10.24.,2021.10.24
156,어니언 안국점,카페,jm890,100,2021.10.14.,빵이 넘 맛있어요 요즘 비싸기만하고 기본도 안된 빵집 많은데... 역시 어니언
157,어니언 안국점,카페,사노비 15년차,60,2021.10.01.,뭐랄까 좀더 신경쓰면 더 잘될거 같은데 아쉬운 느낌...
158,어니언 안국점,카페,👤,80,2021.09.28.,빵맛있음 매장관리가 안되는 느낌은 받음 방석살짝치니 먼지폭탄 아메리카노 산미적절 밤라떼는 바밤바임
159,어니언 안국점,카페,교?양?,100,2021.09.21.,
160,어니언 안국점,카페,niii,80,2021.09.20.,사람많고 정신없는데 빵이 맛있어요
161,어니언 안국점,카페,blossom,80,2021.09.19.,
162,어니언 안국점,카페,Joe Biden,100,2021.09.16.,직원분들도 친절하고 분위기 인테리어 괜찮아요
163,어니언 안국점,카페,인절미,100,2021.09.06.,사람들이 많음에도 불구하고 직원분들이 정말 친절하세요. 포장으로 고소미버터롤 구매했는데 꼭 한번쯤 드셔보시길 추천드려요. 버터의 풍미가 대박입니다...❤
164,어니언 안국점,카페,맛슐랭,100,2021.09.04.,커피는 신맛 거의없이 고소하고 맛있고 한옥 분위기가 좋아요 무엇보다도 직원분들이 정말 모두 친절하셔서 좋았어요 웨이팅하고 사람 많아서 바쁘면 친절하기 쉽지 않은데
165,어니언 안국점,카페,기술사관,80,2021.09.04.,"아인슈페너 ,아메리카노  맛 있어요
앙버터 치즈두께가 얇아 아쉬움 빵의 바삭함은 최고입니다. 치즈 두께를 높이면 최고 수준 일 듯. 
크로와상은 어느정도 수준의 맛."
166,어니언 안국점,카페,카페에진심인사람,100,2021.09.02.,"방문횟수: 2/ 분위기: 너무좋음한옥개이쁨,직원분들친절하심 /음악: 너무크게틀어줌 /음료: 밤라떼, 아인슈페너추천 /화장실: 없음 /작업: 테이블자리만콘센트있음,눈치안줌"
167,어니언 안국점,카페,sbisa,80,2021.08.28.,
168,어니언 안국점,카페,왠만하면 4점 줌,60,2021.08.22.,특유의 한옥 분위기는 좋은데 늘 사람이 많다.
169,어니언 안국점,카페,갈릭홀릭,100,2021.08.14.,"아이랑 왔는데 친절하시고 서비스 정말 좋으시네요. 아이가 마실 딸기 요거트 시키려는데 직원분이 먼저 아이용 맛보기 샘플 무료로 제공중인데, 아이가 많이 마시는 편이 아니라면 그걸로도 양이 충분할 수 있을지 물어보셔서, 그렇다고 말씀드리며 감사히 무료 샘플 받았어요. 샘플 사이즈가 저희 아이에게 딱이었네요 ㅎㅎ 올리브 베이컨 빵이랑 앙셀 슈슈도 시켰는데 둘 다 너무 맛납니다. 당근쥬스는 예상대로 건강한 맛 ㅎㅎ 11시쯤 왔는데 한적하네요. 좋아요!
더보기"
170,어니언 안국점,카페,아임뿡야,100,2021.08.12.,
171,어니언 안국점,카페,루이,60,2021.07.13.,
172,어니언 안국점,카페,ㅇㅅㅇ,80,2021.07.13.,"아침 일찍가면 사람 없어서 좋아요
카페메뉴 가격대가 높은편."
173,어니언 안국점,카페,미식가,80,2021.07.08.,멋진 장소 친절한 직원 그러나 벌레가 많음
174,어니언 안국점,카페,차차,20,2021.07.05.,공주밤빵 검정크런치 맛이 좋지는 않아요
175,어니언 안국점,카페,uni,80,2021.07.04.,장소가 넓고 분위기가 좋아요. 대체로 메뉴가 맛있어요
176,어니언 안국점,카페,재즈,100,2021.06.27.,"커피와 빵의 맛으로 볼 때 요즘 이 만한 집이 어디 한 둘이겠는가 그러나 대체 불가한 이 곳에 꼭 가야할 이유는 이 마루에 있지않을까 종로 한복판에 왜색짙은 까페와 식당이 정체성없이 난립될 때 정통 한옥의 재해석을 그 어느곳보다 완벽히 해내 서울의 아름다움을 한층 부각시킨다. 사브작되는 앞마당과 한낮 바람도 식어 흐르는 이 마루에서 읽히는 휴식은 최고의 힐링이다
더보기"
177,어니언 안국점,카페,wai,80,2021.06.25.,"어니언은 어느 지점이나 꽤 친절한 것 같아 좋아요 빵도 맛있고 음료도 맛있고 굳

근데 사람 너무 많음…."
178,어니언 안국점,카페,가나다,100,2021.06.23.,"앙버터 맛집, 멀리까지 빵 사러 가기 힘들었는데 여기서 살 수 있어서 좋아요!!"
179,어니언 안국점,카페,브이식스,100,2021.06.22.,맛있어요^^ 산미 부분은 조금 개선 해야 할듯해요ㅎ
180,어니언 안국점,카페,Roberta 로베르타,100,2021.06.08.,
181,어니언 안국점,카페,ㄱㅎㄱ,100,2021.05.23.,
182,어니언 안국점,카페,HHHH,100,2021.05.14.,인테리어만으로 만족 넘예쁨
183,어니언 안국점,카페,두니,80,2021.05.08.,
184,어니언 안국점,카페,박정우,100,2021.05.02.,앗! 죄송합니다. 오늘 오후 쯤에 공주밤빵이랑 앙버터를 골랐었는데 다른 분 꺼랑 바꼈네요. 다음부턴 제대로 확인하겠습니다.
185,어니언 안국점,카페,looki,60,2021.04.27.,"가성비는 안 좋지만
다른 인스타 핫플에 비해 자리가 널찍해서 덜 시끄러워요"
186,어니언 안국점,카페,N,100,2021.04.10.,평일에 갔는데 사람도 많지 않고 좋았어요
187,어니언 안국점,카페,미친럼사냥꾼,60,2021.04.10.,
188,어니언 안국점,카페,gg,80,2021.04.05.,"빵은 맛있지만 커피가 너무 맛없어요 밍밍하고 산미가 강하다 못해 셔요ㅠ 소금빵이랑 인절미팡도르 맛있어요 공주밤빵은 생각보단 그냥 그래용 분위기체고 다른 빵도 먹어보고싶어요
빵 가격 사악하다고 하는데 전 솔직히 잘 모르겠어요 나폴레옹보다 싼듯? 스콘 4500원은 비싼듯하지만 크기가 큼"
189,어니언 안국점,카페,sjm,100,2021.04.02.,"성수점이랑은 또 다른분위기..
성수점때는 콧대높은 분위기에 특별함을 몰랐는데 안국점은 바쁜데도 직원들 친절하구 활기있었어요~ 평일 저녁에 갔어요. 디카페인가능해서 저녁에도 좋았고 음료받을때 이름으로 불러줬어요~"
190,어니언 안국점,카페,ㅎㅎ,100,2021.04.01.,"직원들 편안하게 친절하시고, 맛있어요 예뻐요"
191,어니언 안국점,카페,호호,40,2021.03.22.,직원관리 좀 하셔야겠네요 어떤직원은 말투부터 불친절하더라구요  커피주문하고 나니까 기분 드러워졌어요
192,어니언 안국점,카페,",",100,2021.03.16.,
193,어니언 안국점,카페,냉정한 카페 판독가,60,2021.03.16.,멀리서 바라볼 때 아름다움.
194,어니언 안국점,카페,후기안씀,60,2021.03.06.,
195,어니언 안국점,카페,뉴햄쥐,80,2021.03.02.,가격대가 좀 있는데 이정도면 괜찮은거같아요
196,어니언 안국점,카페,신기루,100,2021.02.17.,커피는 아직 안먹어봤지만 샌드위치 넘 좋아요 추천
197,어니언 안국점,카페,우가,80,2021.01.06.,"서울사람 다 여기 모인거같음 진짜 졸라붐빔 갈때마다 ㅡㅡ 시끄럽구로 
빵은 매우 맛있음 아보카도명란바게트랑 까만크림치즈소보로 ? 굿"
198,어니언 안국점,카페,1984,100,2021.01.02.,공간 디자인 하나만으로도 가봐야 하는 곳. 조금 덜 붐비는 시간에 가면 좋아요!
199,어니언 안국점,카페,Angeleno,80,2020.12.25.,분위기는 좋으나 가격대가 있는편
200,어니언 안국점,카페,만춘,40,2020.12.06.,그냥 그래요. 여기 갈 바엔 다른 곳을 가겠어요.
201,어니언 안국점,카페,Y,40,2020.11.29.,빵이...사람들 줄서는길 진열대 맨 아래에 두다니요..진열빵 위에서 수다떠는 사람들도 이해안가지만 진열대기중인 빵을 사람들 걷는 길바닥 아래에 셋팅하다니..그냥 제빵실안에 두면 안되는거였나요..그거 가지러 왔다갔다 하는게 그렇게 귀찮으시면 빵을 팔지 마셔야죠..
202,어니언 안국점,카페,JIN,100,2020.11.14.,
203,어니언 안국점,카페,여의도의 맛을 찾아서,80,2020.11.09.,"빵이 정말 평-범 그 자체!!ㅎㅎ
음료도 아주아주 평범 그자체ㅎㅎ
서비스는 아주아주 친절함

대신 한옥이 예쁘고 이게 다 하는 곳
날씨 좋을때 오픈된 마루에 앉아서 
커피홀짝 빵냠하기에 최적의 인테리어를 갖췄음ㅎㅎ

빵커피맛집은 아니고 분위기맛집

언제가도 사람 너무 많지만 지리적으로나 규모로나 그럴 수 밖에 없음ㅠ
더보기"
204,어니언 안국점,카페,포동,20,2020.11.08.,"객관적으로 너무 맛이 없습니다. 가게 직원 친절하고, 인테리어 예쁘고, 넓습니다. 단지 단점은 하나-빵 맛이 없어요.  나쁜가게는 절대 아닙니다. 그냥 맛이 없어요."
205,어니언 안국점,카페,주영_Gloria♥,60,2020.10.31.,ㅠㅜㅜ팡도르가 그렇게 맛있나요ㅠㅠ? 모르겠ㄱ던데ㅠㅜㅜ아님 제가 팡도르를 너무 기대한 탓일까요ㅠㅠ? 안에 크림이나 뭐가 잇을 줄 알앗는데ㅠㅜㅜ 네버ㅠㅠㅠ 그냥 슈가파우더만 위에 가득 뿌려지기만 한 팡도르ㅠㅠㅠ
206,어니언 안국점,카페,ㅇㅇ,60,2020.10.22.,"맛난 디저트빵 맛난 커피, 바글바글한 사람들"
207,어니언 안국점,카페,zin,60,2020.10.09.,
208,어니언 안국점,카페,kh,100,2020.10.07.,예쁘고 맛있고 날 좋은날 가기에 좋아요ㅜㅜ...!!!~
209,어니언 안국점,카페,먹을때가제일행복해,80,2020.10.02.,너무 이쁜데 사람이 엄청 많아서 자리가 없어요 ㅠㅠ
210,어니언 안국점,카페,동네마실,60,2020.09.30.,
211,어니언 안국점,카페,ydry,100,2020.09.18.,아메리카노 2000원 행사하고 있었어요 완전 저렴
212,어니언 안국점,카페,herberherber,60,2020.09.15.,감성을 위해서 너무 많은 걸 포기해야 함 근데 그럴 가치가 있긴 해요 카페가 정말 예쁘긴 합니다...만.... 음 사람 많이 안몰릴 시간에 가세요
